address,type_house,type_forrent,area,floor,furniture,condition,price
"43 Phạm Văn Đồng, Q4",văn phòng,cho thuê,195.0,10,cơ bản,mới,112200000.0
"167 Lê Văn Duyệt, Q7",phòng trọ,cho thuê,11.0,0,không có,tốt,1500000.0
"13 Trường Chinh, Q5",phòng trọ,cho thuê,12.0,0,cơ bản,tốt,1800000.0
"4 Pasteur, Q3",phòng trọ,cho thuê,20.0,0,không có,mới,2700000.0
"187 Quách Thị Trang, Q6",phòng trọ,cho thuê,15.0,0,đầy đủ,cũ,900000.0
"6 Mai Chí Thọ, Q8",nhà nguyên căn,bán,38.0,3,đầy đủ,cũ,5154500000.0
"10 Dân Chủ, Q1",phòng trọ,cho thuê,10.0,0,đầy đủ,tốt,1700000.0
"10 Cách Mạng Tháng Tám, Q10",văn phòng,cho thuê,385.0,17,đầy đủ,cũ,406500000.0
"105 Công xã Paris, Q10",phòng trọ,cho thuê,12.0,0,đầy đủ,mới,2700000.0
"70 Rừng Sác, Q7",phòng trọ,cho thuê,11.0,0,không có,cũ,1300000.0
"90 Hùng Vương, Q10",phòng trọ,cho thuê,15.0,0,không có,cũ,2100000.0
"19 Quách Thị Trang, Q2",nhà nguyên căn,bán,39.0,5,cơ bản,mới,15609400000.0
"1 Hàm Nghi, Q6",phòng trọ,cho thuê,19.0,0,không có,cũ,1800000.0
"192 Nam Kỳ Khởi Nghĩa, Q8",nhà nguyên căn,bán,40.0,2,không có,cũ,3430300000.0
"163 Công xã Paris, Q5",phòng trọ,cho thuê,10.0,0,không có,tốt,1500000.0
"19 Nguyễn Huệ, Q10",phòng trọ,cho thuê,13.0,0,đầy đủ,mới,2300000.0
"110 Lê Duẩn, Q8",chung cư,bán,84.0,3,không có,tốt,6336400000.0
"192 Nguyễn Thị Minh Khai, Q1",chung cư,bán,120.0,13,đầy đủ,cũ,4546900000.0
"3 Châu Văn Liêm, Q5",phòng trọ,cho thuê,20.0,0,cơ bản,tốt,2500000.0
"70 Lê Duẩn, Q1",phòng trọ,cho thuê,10.0,0,cơ bản,mới,2000000.0
"161 Hải Thượng Lãn Ông, Q4",phòng trọ,cho thuê,11.0,0,không có,cũ,1100000.0
"171 Phạm Văn Đồng, Q7",phòng trọ,cho thuê,15.0,0,đầy đủ,tốt,2500000.0
"169 Võ Nguyên Giáp, Q5",nhà nguyên căn,bán,27.0,3,không có,tốt,6173300000.0
"157 Quách Thị Trang, Q10",nhà nguyên căn,cho thuê,35.0,5,cơ bản,mới,34200000.0
"54 Mê Linh, Q7",phòng trọ,cho thuê,9.0,0,cơ bản,cũ,1000000.0
"57 Tôn Đức Thắng, Q8",chung cư,bán,124.0,16,đầy đủ,tốt,3521400000.0
"130 Trường Chinh, Q8",phòng trọ,cho thuê,18.0,0,đầy đủ,cũ,1800000.0
"171 Nguyễn Văn Linh, Q10",phòng trọ,cho thuê,14.0,0,đầy đủ,cũ,2200000.0
"144 Hải Thượng Lãn Ông, Q9",phòng trọ,cho thuê,20.0,0,không có,mới,1900000.0
"38 Võ Chí Công, Q8",phòng trọ,cho thuê,14.0,0,đầy đủ,cũ,1800000.0
"126 Mai Chí Thọ, Q7",phòng trọ,cho thuê,14.0,0,đầy đủ,mới,1700000.0
"159 Nguyễn Trãi, Q10",phòng trọ,cho thuê,19.0,0,không có,tốt,2600000.0
"175 Nam Kỳ Khởi Nghĩa, Q8",phòng trọ,cho thuê,10.0,0,không có,mới,1000000.0
"131 Lũy Bán Bích, Q6",chung cư,cho thuê,90.0,16,không có,cũ,4200000.0
"141 Công xã Paris, Q9",phòng trọ,cho thuê,20.0,0,không có,tốt,2500000.0
"23 Trường Chinh, Q4",phòng trọ,cho thuê,14.0,0,không có,mới,2000000.0
"126 Hùng Vương, Q9",phòng trọ,cho thuê,12.0,0,đầy đủ,tốt,2100000.0
"42 Lê Duẩn, Q4",nhà nguyên căn,bán,35.0,3,không có,mới,7436600000.0
"109 Nguyễn Văn Linh, Q5",nhà nguyên căn,cho thuê,38.0,3,đầy đủ,tốt,15100000.0
"151 Rừng Sác, Q1",phòng trọ,cho thuê,9.0,0,đầy đủ,mới,1000000.0
"33 Lý Thường Kiệt, Q9",chung cư,bán,84.0,14,đầy đủ,mới,3442300000.0
"28 Trường Chinh, Q3",văn phòng,cho thuê,205.0,6,không có,cũ,226300000.0
"37 Mê Linh, Q7",phòng trọ,cho thuê,10.0,0,không có,tốt,800000.0
"70 Trần Hưng Đạo, Q3",phòng trọ,cho thuê,15.0,0,đầy đủ,tốt,2200000.0
"18 Lê Duẩn, Q1",phòng trọ,cho thuê,17.0,0,đầy đủ,tốt,1700000.0
"154 Lê Duẩn, Q3",nhà nguyên căn,bán,43.0,2,cơ bản,cũ,3994400000.0
"40 Hàm Nghi, Q10",chung cư,bán,120.0,16,đầy đủ,cũ,8758800000.0
"120 Châu Văn Liêm, Q8",phòng trọ,cho thuê,18.0,0,đầy đủ,cũ,2200000.0
"68 Dân Chủ, Q10",phòng trọ,cho thuê,11.0,0,không có,tốt,1700000.0
"49 Công xã Paris, Q6",phòng trọ,cho thuê,10.0,0,đầy đủ,cũ,1600000.0
"84 Bùi Viện, Q1",phòng trọ,cho thuê,12.0,0,cơ bản,cũ,800000.0
"187 Dân Chủ, Q6",phòng trọ,cho thuê,10.0,0,đầy đủ,cũ,800000.0
"107 Nguyễn Huệ, Q10",phòng trọ,cho thuê,10.0,0,đầy đủ,tốt,1600000.0
"135 Châu Văn Liêm, Q4",phòng trọ,cho thuê,13.0,0,cơ bản,mới,2300000.0
"191 Hàm Nghi, Q9",chung cư,cho thuê,84.0,19,cơ bản,cũ,10100000.0
"21 Võ Chí Công, Q8",phòng trọ,cho thuê,12.0,0,không có,tốt,800000.0
"149 Võ Nguyên Giáp, Q1",phòng trọ,cho thuê,14.0,0,cơ bản,mới,2800000.0
"10 Lê Lợi, Q5",phòng trọ,cho thuê,19.0,0,không có,mới,2200000.0
"30 Hải Thượng Lãn Ông, Q3",chung cư,cho thuê,75.0,19,đầy đủ,tốt,7800000.0
"120 Pasteur, Q9",phòng trọ,cho thuê,20.0,0,cơ bản,cũ,1500000.0
"22 Hai Bà Trưng, Q3",chung cư,bán,84.0,10,cơ bản,tốt,4249100000.0
"91 Châu Văn Liêm, Q5",phòng trọ,cho thuê,18.0,0,không có,mới,3400000.0
"142 Rừng Sác, Q7",phòng trọ,cho thuê,15.0,0,cơ bản,mới,1800000.0
"84 Trường Chinh, Q5",phòng trọ,cho thuê,15.0,0,không có,mới,1100000.0
"158 Nam Kỳ Khởi Nghĩa, Q8",phòng trọ,cho thuê,10.0,0,cơ bản,tốt,1100000.0
"136 Nguyễn Huệ, Q8",phòng trọ,cho thuê,18.0,0,đầy đủ,tốt,1900000.0
"55 Lý Tự Trọng, Q6",phòng trọ,cho thuê,18.0,0,không có,tốt,1200000.0
"81 Lê Văn Duyệt, Q7",phòng trọ,cho thuê,9.0,0,cơ bản,cũ,600000.0
"100 Xô Viết Nghệ Tĩnh, Q5",chung cư,bán,65.0,20,cơ bản,mới,2385600000.0
"74 Lũy Bán Bích, Q8",phòng trọ,cho thuê,11.0,0,không có,mới,900000.0
"163 Lê Văn Duyệt, Q10",chung cư,cho thuê,65.0,9,đầy đủ,cũ,9300000.0
"19 Võ Chí Công, Q9",phòng trọ,cho thuê,14.0,0,không có,cũ,1900000.0
"106 Dân Chủ, Q8",nhà nguyên căn,cho thuê,45.0,5,cơ bản,cũ,18600000.0
"141 Pasteur, Q1",phòng trọ,cho thuê,20.0,0,không có,tốt,3400000.0
"63 Dân Chủ, Q2",nhà nguyên căn,bán,38.0,4,đầy đủ,mới,11031300000.0
"17 Lê Văn Duyệt, Q6",phòng trọ,cho thuê,16.0,0,đầy đủ,cũ,2400000.0
"57 Nguyễn Văn Linh, Q5",phòng trọ,cho thuê,10.0,0,không có,mới,1900000.0
"190 Cách Mạng Tháng Tám, Q2",phòng trọ,cho thuê,12.0,0,đầy đủ,tốt,1300000.0
"116 Hai Bà Trưng, Q2",phòng trọ,cho thuê,11.0,0,cơ bản,mới,900000.0
"46 Quốc tế, Q10",phòng trọ,cho thuê,19.0,0,không có,mới,3300000.0
"170 Dân Chủ, Q6",phòng trọ,cho thuê,20.0,0,cơ bản,cũ,1600000.0
"149 Nguyễn Huệ, Q5",phòng trọ,cho thuê,10.0,0,đầy đủ,mới,1200000.0
"81 Nam Kỳ Khởi Nghĩa, Q1",phòng trọ,cho thuê,9.0,0,không có,mới,1800000.0
"186 Lê Văn Duyệt, Q7",phòng trọ,cho thuê,16.0,0,cơ bản,mới,2100000.0
"117 Nguyễn Huệ, Q7",văn phòng,cho thuê,415.0,20,đầy đủ,tốt,382000000.0
"182 Hải Thượng Lãn Ông, Q8",nhà nguyên căn,cho thuê,30.0,3,đầy đủ,tốt,12100000.0
"189 Võ Nguyên Giáp, Q10",phòng trọ,cho thuê,13.0,0,không có,cũ,1800000.0
"107 Công xã Paris, Q9",phòng trọ,cho thuê,15.0,0,không có,cũ,1300000.0
"19 Võ Chí Công, Q4",phòng trọ,cho thuê,18.0,0,cơ bản,tốt,2900000.0
"15 Mai Chí Thọ, Q10",nhà nguyên căn,cho thuê,37.0,4,không có,tốt,22600000.0
"14 Quách Thị Trang, Q1",phòng trọ,cho thuê,17.0,0,đầy đủ,tốt,3300000.0
"88 Xô Viết Nghệ Tĩnh, Q8",phòng trọ,cho thuê,17.0,0,không có,mới,2400000.0
"72 Lũy Bán Bích, Q4",phòng trọ,cho thuê,12.0,0,đầy đủ,cũ,1900000.0
"21 Nguyễn Huệ, Q3",phòng trọ,cho thuê,16.0,0,không có,tốt,1600000.0
"177 Trần Hưng Đạo, Q9",phòng trọ,cho thuê,20.0,0,cơ bản,cũ,2600000.0
"40 Nguyễn Văn Linh, Q5",phòng trọ,cho thuê,12.0,0,cơ bản,tốt,1100000.0
"179 CMT8, Q7",phòng trọ,cho thuê,20.0,0,cơ bản,tốt,2200000.0
"109 Trần Hưng Đạo, Q7",nhà nguyên căn,cho thuê,40.0,1,đầy đủ,cũ,6400000.0
"165 Lạc Long Quân, Q7",phòng trọ,cho thuê,9.0,0,cơ bản,mới,900000.0
"102 Trần Hưng Đạo, Q1",phòng trọ,cho thuê,11.0,0,cơ bản,mới,1800000.0
"87 Dân Chủ, Q3",nhà nguyên căn,cho thuê,41.0,1,đầy đủ,tốt,4000000.0
"180 Lê Văn Duyệt, Q8",phòng trọ,cho thuê,12.0,0,đầy đủ,mới,1300000.0
"77 Xô Viết Nghệ Tĩnh, Q4",phòng trọ,cho thuê,16.0,0,không có,cũ,1200000.0
"29 Hai Bà Trưng, Q10",phòng trọ,cho thuê,19.0,0,không có,cũ,1400000.0
"157 Hàm Nghi, Q2",phòng trọ,cho thuê,15.0,0,đầy đủ,tốt,2500000.0
"79 Nguyễn Thị Minh Khai, Q6",nhà nguyên căn,bán,30.0,5,đầy đủ,cũ,10784300000.0
"180 Bùi Viện, Q8",phòng trọ,cho thuê,16.0,0,không có,mới,2700000.0
"38 Đồng Khởi, Q5",phòng trọ,cho thuê,14.0,0,đầy đủ,cũ,2200000.0
"81 Lam Sơn, Q5",nhà nguyên căn,cho thuê,30.0,1,cơ bản,cũ,4100000.0
"73 Pasteur, Q4",văn phòng,cho thuê,180.0,17,không có,tốt,115600000.0
"117 Pasteur, Q1",văn phòng,cho thuê,475.0,20,không có,tốt,333200000.0
"56 Mai Chí Thọ, Q5",phòng trọ,cho thuê,13.0,0,không có,mới,1500000.0
"178 Nguyễn Trãi, Q10",phòng trọ,cho thuê,20.0,0,đầy đủ,cũ,2100000.0
"147 Pasteur, Q4",phòng trọ,cho thuê,12.0,0,không có,mới,1500000.0
"162 Nguyễn Huệ, Q10",phòng trọ,cho thuê,18.0,0,cơ bản,mới,3200000.0
"159 Châu Văn Liêm, Q1",phòng trọ,cho thuê,18.0,0,cơ bản,tốt,1300000.0
"56 Nguyễn Trãi, Q10",nhà nguyên căn,cho thuê,44.0,4,không có,tốt,14500000.0
"129 Nguyễn Huệ, Q2",phòng trọ,cho thuê,17.0,0,đầy đủ,mới,1200000.0
"117 Hai Bà Trưng, Q4",phòng trọ,cho thuê,13.0,0,đầy đủ,cũ,1000000.0
"37 Châu Văn Liêm, Q1",phòng trọ,cho thuê,19.0,0,cơ bản,tốt,3400000.0
"119 Hải Thượng Lãn Ông, Q5",phòng trọ,cho thuê,13.0,0,cơ bản,mới,2300000.0
"69 Đồng Khởi, Q5",chung cư,bán,124.0,15,cơ bản,cũ,4699500000.0
"186 Lam Sơn, Q5",phòng trọ,cho thuê,13.0,0,cơ bản,mới,2300000.0
"188 Bùi Viện, Q7",chung cư,cho thuê,70.0,11,cơ bản,tốt,6300000.0
"184 Tôn Đức Thắng, Q4",phòng trọ,cho thuê,18.0,0,đầy đủ,tốt,2700000.0
"183 Lê Lợi, Q1",phòng trọ,cho thuê,9.0,0,cơ bản,mới,700000.0
"70 Nam Kỳ Khởi Nghĩa, Q3",phòng trọ,cho thuê,15.0,0,đầy đủ,tốt,1200000.0
"151 Mê Linh, Q10",chung cư,bán,84.0,13,cơ bản,mới,4531400000.0
"66 Lũy Bán Bích, Q9",phòng trọ,cho thuê,20.0,0,đầy đủ,cũ,2600000.0
"7 Lê Văn Duyệt, Q6",chung cư,bán,65.0,1,không có,cũ,3759700000.0
"196 Nguyễn Thị Minh Khai, Q4",phòng trọ,cho thuê,18.0,0,không có,cũ,1600000.0
"124 Lam Sơn, Q6",phòng trọ,cho thuê,18.0,0,cơ bản,mới,3100000.0
"191 Xô Viết Nghệ Tĩnh, Q7",phòng trọ,cho thuê,17.0,0,không có,mới,2700000.0
"189 Mai Chí Thọ, Q4",phòng trọ,cho thuê,14.0,0,đầy đủ,cũ,1800000.0
"108 Võ Nguyên Giáp, Q4",văn phòng,cho thuê,505.0,3,đầy đủ,tốt,536500000.0
"99 Pasteur, Q1",phòng trọ,cho thuê,15.0,0,đầy đủ,cũ,1000000.0
"91 Võ Chí Công, Q10",phòng trọ,cho thuê,9.0,0,đầy đủ,mới,1600000.0
"46 Đồng Khởi, Q6",phòng trọ,cho thuê,9.0,0,cơ bản,mới,1400000.0
"108 Nam Kỳ Khởi Nghĩa, Q9",chung cư,bán,90.0,14,đầy đủ,cũ,6658400000.0
"195 Công xã Paris, Q10",phòng trọ,cho thuê,9.0,0,không có,cũ,800000.0
"179 Nguyễn Thị Minh Khai, Q9",nhà nguyên căn,cho thuê,45.0,3,cơ bản,mới,10200000.0
"111 Rừng Sác, Q2",văn phòng,cho thuê,205.0,3,đầy đủ,cũ,304900000.0
"8 Mê Linh, Q8",phòng trọ,cho thuê,9.0,0,đầy đủ,mới,1900000.0
"199 Lý Tự Trọng, Q5",phòng trọ,cho thuê,13.0,0,đầy đủ,tốt,1700000.0
"64 Lạc Long Quân, Q8",phòng trọ,cho thuê,13.0,0,đầy đủ,cũ,1300000.0
"62 Phạm Ngũ Lão, Q6",nhà nguyên căn,bán,29.0,3,đầy đủ,cũ,6676300000.0
"171 Lũy Bán Bích, Q9",phòng trọ,cho thuê,15.0,0,đầy đủ,mới,2700000.0
"158 Trần Hưng Đạo, Q7",chung cư,bán,84.0,15,cơ bản,cũ,3654500000.0
"165 Võ Nguyên Giáp, Q8",chung cư,cho thuê,65.0,15,đầy đủ,mới,8800000.0
"191 Võ Nguyên Giáp, Q3",phòng trọ,cho thuê,13.0,0,không có,mới,2900000.0
"174 Nguyễn Trãi, Q1",phòng trọ,cho thuê,16.0,0,cơ bản,cũ,2800000.0
"177 Nguyễn Thị Minh Khai, Q8",văn phòng,cho thuê,560.0,12,không có,cũ,800300000.0
"70 Trường Chinh, Q10",nhà nguyên căn,bán,37.0,1,không có,tốt,1634200000.0
"179 Hai Bà Trưng, Q9",văn phòng,cho thuê,200.0,6,cơ bản,mới,129100000.0
"22 Rừng Sác, Q4",phòng trọ,cho thuê,12.0,0,không có,cũ,1500000.0
"47 Lam Sơn, Q5",nhà nguyên căn,bán,32.0,4,cơ bản,tốt,10665500000.0
"100 Lý Thường Kiệt, Q9",phòng trọ,cho thuê,17.0,0,đầy đủ,cũ,2500000.0
"111 Bùi Viện, Q8",phòng trọ,cho thuê,16.0,0,đầy đủ,cũ,2100000.0
"27 Lý Tự Trọng, Q3",phòng trọ,cho thuê,10.0,0,không có,mới,1200000.0
"144 Nguyễn Trãi, Q10",phòng trọ,cho thuê,11.0,0,cơ bản,tốt,1600000.0
"188 Lũy Bán Bích, Q10",phòng trọ,cho thuê,13.0,0,đầy đủ,mới,1700000.0
"8 Hai Bà Trưng, Q1",phòng trọ,cho thuê,18.0,0,cơ bản,mới,2700000.0
"151 Lý Tự Trọng, Q1",phòng trọ,cho thuê,14.0,0,không có,tốt,1900000.0
"158 Hải Thượng Lãn Ông, Q2",nhà nguyên căn,bán,37.0,1,cơ bản,cũ,896400000.0
"1 Châu Văn Liêm, Q9",phòng trọ,cho thuê,9.0,0,đầy đủ,mới,1700000.0
"76 Lũy Bán Bích, Q8",phòng trọ,cho thuê,18.0,0,cơ bản,mới,1800000.0
"113 Lê Văn Duyệt, Q1",phòng trọ,cho thuê,9.0,0,cơ bản,cũ,1100000.0
"146 Rừng Sác, Q7",văn phòng,bán,410.0,2,không có,mới,23281900000.0
"83 Trường Chinh, Q1",phòng trọ,cho thuê,19.0,0,đầy đủ,cũ,2800000.0
"75 Tôn Đức Thắng, Q1",phòng trọ,cho thuê,14.0,0,đầy đủ,tốt,2900000.0
"117 Nam Kỳ Khởi Nghĩa, Q1",văn phòng,cho thuê,575.0,15,không có,tốt,800500000.0
"77 Mê Linh, Q2",phòng trọ,cho thuê,13.0,0,không có,cũ,1400000.0
"152 Lam Sơn, Q5",nhà nguyên căn,bán,44.0,1,đầy đủ,cũ,2675100000.0
"167 CMT8, Q8",phòng trọ,cho thuê,15.0,0,cơ bản,cũ,1200000.0
"104 Nguyễn Huệ, Q2",phòng trọ,cho thuê,17.0,0,cơ bản,cũ,2300000.0
"168 Mê Linh, Q5",phòng trọ,cho thuê,15.0,0,cơ bản,tốt,1200000.0
"147 Hàm Nghi, Q3",phòng trọ,cho thuê,20.0,0,không có,tốt,3200000.0
"35 Nguyễn Trãi, Q1",phòng trọ,cho thuê,17.0,0,đầy đủ,mới,2800000.0
"100 Bùi Viện, Q5",phòng trọ,cho thuê,12.0,0,không có,cũ,1000000.0
"181 Bùi Viện, Q2",văn phòng,cho thuê,305.0,9,đầy đủ,mới,310200000.0
"94 Hùng Vương, Q3",phòng trọ,cho thuê,9.0,0,cơ bản,mới,1900000.0
"92 Quách Thị Trang, Q8",chung cư,bán,120.0,10,không có,tốt,5269400000.0
"55 Lam Sơn, Q6",phòng trọ,cho thuê,16.0,0,không có,mới,1900000.0
"86 Âu Cơ, Q2",phòng trọ,cho thuê,10.0,0,không có,tốt,1000000.0
"60 CMT8, Q4",phòng trọ,cho thuê,18.0,0,cơ bản,cũ,1600000.0
"16 Hai Bà Trưng, Q8",phòng trọ,cho thuê,16.0,0,đầy đủ,cũ,1400000.0
"50 Quách Thị Trang, Q8",chung cư,bán,65.0,18,cơ bản,cũ,3236400000.0
"114 Nam Kỳ Khởi Nghĩa, Q5",phòng trọ,cho thuê,9.0,0,đầy đủ,cũ,1000000.0
"155 Phạm Ngũ Lão, Q7",chung cư,bán,84.0,17,đầy đủ,tốt,2095100000.0
"60 Mê Linh, Q2",phòng trọ,cho thuê,16.0,0,cơ bản,cũ,2300000.0
"1 Châu Văn Liêm, Q10",phòng trọ,cho thuê,15.0,0,cơ bản,mới,1700000.0
"23 Nguyễn Huệ, Q3",phòng trọ,cho thuê,20.0,0,đầy đủ,cũ,4100000.0
"125 Quốc tế, Q5",phòng trọ,cho thuê,9.0,0,đầy đủ,cũ,1200000.0
"97 Dân Chủ, Q5",phòng trọ,cho thuê,20.0,0,cơ bản,mới,2800000.0
"101 Phạm Ngũ Lão, Q7",phòng trọ,cho thuê,15.0,0,đầy đủ,mới,2900000.0
"57 Đồng Khởi, Q5",phòng trọ,cho thuê,13.0,0,đầy đủ,tốt,1900000.0
"151 Mê Linh, Q5",nhà nguyên căn,cho thuê,37.0,5,đầy đủ,tốt,36500000.0
"62 Lũy Bán Bích, Q1",phòng trọ,cho thuê,12.0,0,không có,tốt,1100000.0
"199 Công xã Paris, Q8",nhà nguyên căn,cho thuê,41.0,1,không có,mới,5600000.0
"43 CMT8, Q4",phòng trọ,cho thuê,16.0,0,đầy đủ,mới,1800000.0
"106 Trường Chinh, Q6",chung cư,bán,75.0,6,không có,mới,5688400000.0
"73 Châu Văn Liêm, Q1",văn phòng,cho thuê,295.0,10,không có,cũ,298100000.0
"133 Hải Thượng Lãn Ông, Q7",phòng trọ,cho thuê,17.0,0,đầy đủ,cũ,1700000.0
"97 Nam Kỳ Khởi Nghĩa, Q5",phòng trọ,cho thuê,13.0,0,cơ bản,cũ,900000.0
"43 Lê Lợi, Q7",nhà nguyên căn,cho thuê,45.0,4,đầy đủ,tốt,20900000.0
"54 Hùng Vương, Q9",nhà nguyên căn,cho thuê,29.0,3,cơ bản,mới,13300000.0
"100 Hùng Vương, Q8",chung cư,bán,120.0,3,cơ bản,cũ,6206100000.0
"120 Âu Cơ, Q7",phòng trọ,cho thuê,12.0,0,cơ bản,tốt,1000000.0
"119 Lạc Long Quân, Q8",phòng trọ,cho thuê,13.0,0,cơ bản,cũ,800000.0
"162 Nam Kỳ Khởi Nghĩa, Q7",phòng trọ,cho thuê,20.0,0,cơ bản,tốt,1700000.0
"156 Mê Linh, Q5",chung cư,bán,70.0,10,không có,mới,6703200000.0
"200 Trần Hưng Đạo, Q7",phòng trọ,cho thuê,12.0,0,cơ bản,cũ,1400000.0
"27 Quốc tế, Q1",phòng trọ,cho thuê,20.0,0,đầy đủ,mới,2500000.0
"133 Trường Chinh, Q3",phòng trọ,cho thuê,14.0,0,không có,mới,1900000.0
"20 Lê Văn Duyệt, Q5",văn phòng,cho thuê,495.0,19,cơ bản,cũ,770200000.0
"70 Nguyễn Hữu Cảnh, Q6",chung cư,bán,84.0,4,không có,mới,3579800000.0
"93 Âu Cơ, Q3",phòng trọ,cho thuê,10.0,0,đầy đủ,mới,1300000.0
"54 Hùng Vương, Q10",phòng trọ,cho thuê,10.0,0,đầy đủ,mới,1100000.0
"100 Mai Chí Thọ, Q2",nhà nguyên căn,bán,37.0,3,đầy đủ,tốt,3956300000.0
"118 Trường Chinh, Q8",phòng trọ,cho thuê,14.0,0,không có,mới,1100000.0
"84 Phạm Văn Đồng, Q2",phòng trọ,cho thuê,16.0,0,đầy đủ,mới,1000000.0
"63 Cách Mạng Tháng Tám, Q3",phòng trọ,cho thuê,20.0,0,không có,tốt,2100000.0
"88 Nguyễn Huệ, Q4",phòng trọ,cho thuê,12.0,0,cơ bản,tốt,900000.0
"4 Trường Chinh, Q4",phòng trọ,cho thuê,14.0,0,cơ bản,cũ,1500000.0
"77 Tôn Đức Thắng, Q8",phòng trọ,cho thuê,19.0,0,không có,tốt,1300000.0
"10 Quốc tế, Q1",phòng trọ,cho thuê,14.0,0,cơ bản,cũ,1400000.0
"162 Rừng Sác, Q2",chung cư,cho thuê,90.0,19,đầy đủ,tốt,7400000.0
"56 Lạc Long Quân, Q10",phòng trọ,cho thuê,19.0,0,không có,tốt,1900000.0
"182 Nam Kỳ Khởi Nghĩa, Q1",phòng trọ,cho thuê,9.0,0,không có,cũ,1100000.0
"166 Nguyễn Hữu Cảnh, Q8",phòng trọ,cho thuê,14.0,0,không có,cũ,1300000.0
"154 Dân Chủ, Q4",phòng trọ,cho thuê,10.0,0,không có,mới,700000.0
"86 Quốc tế, Q10",nhà nguyên căn,bán,32.0,2,cơ bản,tốt,2185800000.0
"119 Bùi Viện, Q5",phòng trọ,cho thuê,20.0,0,cơ bản,tốt,2100000.0
"85 Hai Bà Trưng, Q4",phòng trọ,cho thuê,18.0,0,cơ bản,cũ,1500000.0
"45 Nguyễn Trãi, Q7",phòng trọ,cho thuê,20.0,0,đầy đủ,mới,2200000.0
"159 Lam Sơn, Q7",phòng trọ,cho thuê,10.0,0,không có,tốt,1000000.0
"47 Hải Thượng Lãn Ông, Q7",phòng trọ,cho thuê,13.0,0,cơ bản,cũ,1000000.0
"156 Lũy Bán Bích, Q9",nhà nguyên căn,cho thuê,27.0,2,không có,mới,4100000.0
"108 Hải Thượng Lãn Ông, Q4",phòng trọ,cho thuê,12.0,0,đầy đủ,mới,1200000.0
"33 Hai Bà Trưng, Q3",nhà nguyên căn,bán,42.0,4,cơ bản,tốt,12869400000.0
"173 Lũy Bán Bích, Q10",phòng trọ,cho thuê,13.0,0,cơ bản,mới,2700000.0
"50 Lý Thường Kiệt, Q3",nhà nguyên căn,bán,36.0,2,cơ bản,tốt,5653300000.0
"69 Quốc tế, Q10",nhà nguyên căn,cho thuê,31.0,3,đầy đủ,mới,18500000.0
"155 Đồng Khởi, Q6",phòng trọ,cho thuê,16.0,0,cơ bản,mới,1200000.0
"16 Quốc tế, Q3",phòng trọ,cho thuê,14.0,0,cơ bản,cũ,900000.0
"105 Lê Duẩn, Q8",phòng trọ,cho thuê,14.0,0,không có,tốt,900000.0
"107 Phạm Ngũ Lão, Q8",nhà nguyên căn,cho thuê,45.0,3,cơ bản,tốt,12600000.0
"85 Lê Văn Duyệt, Q5",phòng trọ,cho thuê,17.0,0,đầy đủ,mới,4300000.0
"152 CMT8, Q8",nhà nguyên căn,bán,41.0,4,cơ bản,tốt,7209700000.0
"81 Rừng Sác, Q8",nhà nguyên căn,cho thuê,42.0,5,cơ bản,mới,29500000.0
"9 Lạc Long Quân, Q8",phòng trọ,cho thuê,9.0,0,không có,tốt,700000.0
"80 Nam Kỳ Khởi Nghĩa, Q5",chung cư,bán,70.0,2,đầy đủ,cũ,6206600000.0
"156 Lũy Bán Bích, Q10",phòng trọ,cho thuê,12.0,0,đầy đủ,tốt,1500000.0
"27 Lý Thường Kiệt, Q8",văn phòng,cho thuê,190.0,2,không có,cũ,279800000.0
"155 CMT8, Q1",phòng trọ,cho thuê,9.0,0,đầy đủ,mới,900000.0
"14 Mai Chí Thọ, Q2",phòng trọ,cho thuê,10.0,0,cơ bản,mới,1200000.0
"79 Rừng Sác, Q3",phòng trọ,cho thuê,11.0,0,đầy đủ,cũ,2000000.0
"71 Nguyễn Hữu Cảnh, Q6",chung cư,cho thuê,90.0,9,không có,cũ,11000000.0
"117 Nguyễn Thị Minh Khai, Q2",phòng trọ,cho thuê,11.0,0,cơ bản,tốt,1700000.0
"142 Bùi Viện, Q4",chung cư,bán,84.0,6,cơ bản,mới,3956900000.0
"26 Tôn Đức Thắng, Q8",phòng trọ,cho thuê,16.0,0,cơ bản,cũ,1300000.0
"14 Phạm Văn Đồng, Q2",văn phòng,cho thuê,350.0,15,không có,mới,267000000.0
"149 Âu Cơ, Q8",văn phòng,cho thuê,130.0,13,cơ bản,mới,145000000.0
"185 Hùng Vương, Q3",nhà nguyên căn,bán,43.0,1,đầy đủ,tốt,3698400000.0
"120 Nam Kỳ Khởi Nghĩa, Q4",phòng trọ,cho thuê,11.0,0,đầy đủ,mới,1600000.0
"16 Lý Tự Trọng, Q9",phòng trọ,cho thuê,16.0,0,đầy đủ,cũ,2600000.0
"55 Nguyễn Hữu Cảnh, Q1",phòng trọ,cho thuê,17.0,0,cơ bản,mới,2900000.0
"163 Hùng Vương, Q8",phòng trọ,cho thuê,17.0,0,đầy đủ,tốt,2100000.0
"172 Trường Chinh, Q8",phòng trọ,cho thuê,15.0,0,cơ bản,tốt,1800000.0
"6 Hàm Nghi, Q10",phòng trọ,cho thuê,14.0,0,không có,mới,2200000.0
"142 Nguyễn Huệ, Q4",phòng trọ,cho thuê,13.0,0,cơ bản,cũ,1400000.0
